"Step","decent-cherry-435 - par_0","decent-cherry-435 - par_0__MIN","decent-cherry-435 - par_0__MAX","decent-cherry-435 - par_1","decent-cherry-435 - par_1__MIN","decent-cherry-435 - par_1__MAX","decent-cherry-435 - par_2","decent-cherry-435 - par_2__MIN","decent-cherry-435 - par_2__MAX","decent-cherry-435 - par_3","decent-cherry-435 - par_3__MIN","decent-cherry-435 - par_3__MAX","decent-cherry-435 - par_4","decent-cherry-435 - par_4__MIN","decent-cherry-435 - par_4__MAX","decent-cherry-435 - par_5","decent-cherry-435 - par_5__MIN","decent-cherry-435 - par_5__MAX"
"4979","1.4866299629211426","1.4866299629211426","1.4866299629211426","1.6909139156341553","1.6909139156341553","1.6909139156341553","2.28348708152771","2.28348708152771","2.28348708152771","-0.02574455551803112","-0.02574455551803112","-0.02574455551803112","0.010195229202508926","0.010195229202508926","0.010195229202508926","1.344570232930664e-9","1.344570232930664e-9","1.344570232930664e-9"
"4980","1.4892311096191406","1.4892311096191406","1.4892311096191406","1.687614679336548","1.687614679336548","1.687614679336548","2.2745707035064697","2.2745707035064697","2.2745707035064697","-0.03249553591012955","-0.03249553591012955","-0.03249553591012955","0.023014193400740623","0.023014193400740623","0.023014193400740623","7.509649790904405e-9","7.509649790904405e-9","7.509649790904405e-9"
"4981","1.4796830415725708","1.4796830415725708","1.4796830415725708","1.697567582130432","1.697567582130432","1.697567582130432","2.2660207748413086","2.2660207748413086","2.2660207748413086","-0.03824922814965248","-0.03824922814965248","-0.03824922814965248","0.03794451057910919","0.03794451057910919","0.03794451057910919","1.087054180004543e-8","1.087054180004543e-8","1.087054180004543e-8"
"4982","1.4801414012908936","1.4801414012908936","1.4801414012908936","1.6973403692245483","1.6973403692245483","1.6973403692245483","2.2596564292907715","2.2596564292907715","2.2596564292907715","-0.0400349460542202","-0.0400349460542202","-0.0400349460542202","0.04509429261088371","0.04509429261088371","0.04509429261088371","9.282042690017532e-9","9.282042690017532e-9","9.282042690017532e-9"
"4983","1.487012505531311","1.487012505531311","1.487012505531311","1.6903469562530518","1.6903469562530518","1.6903469562530518","2.258591890335083","2.258591890335083","2.258591890335083","-0.03267144411802292","-0.03267144411802292","-0.03267144411802292","0.03348691761493683","0.03348691761493683","0.03348691761493683","4.170929379654353e-9","4.170929379654353e-9","4.170929379654353e-9"
"4984","1.496768355369568","1.496768355369568","1.496768355369568","1.6769977807998655","1.6769977807998655","1.6769977807998655","2.2561821937561035","2.2561821937561035","2.2561821937561035","-0.022059574723243713","-0.022059574723243713","-0.022059574723243713","0.030257318168878555","0.030257318168878555","0.030257318168878555","-1.7105969973840727e-9","-1.7105969973840727e-9","-1.7105969973840727e-9"
"4985","1.489708662033081","1.489708662033081","1.489708662033081","1.6803467273712158","1.6803467273712158","1.6803467273712158","2.258523464202881","2.258523464202881","2.258523464202881","-0.011799037456512451","-0.011799037456512451","-0.011799037456512451","0.03235473483800888","0.03235473483800888","0.03235473483800888","-6.778281047559176e-9","-6.778281047559176e-9","-6.778281047559176e-9"
"4986","1.4872502088546753","1.4872502088546753","1.4872502088546753","1.6777197122573853","1.6777197122573853","1.6777197122573853","2.262610673904419","2.262610673904419","2.262610673904419","-0.004504148382693529","-0.004504148382693529","-0.004504148382693529","0.01616712100803852","0.01616712100803852","0.01616712100803852","-8.737999657171258e-9","-8.737999657171258e-9","-8.737999657171258e-9"
"4987","1.4886159896850586","1.4886159896850586","1.4886159896850586","1.6714391708374023","1.6714391708374023","1.6714391708374023","2.264758348464966","2.264758348464966","2.264758348464966","0.0013009696267545223","0.0013009696267545223","0.0013009696267545223","0.0014625005424022677","0.0014625005424022677","0.0014625005424022677","-6.761839976832107e-9","-6.761839976832107e-9","-6.761839976832107e-9"
"4988","1.4790922403335571","1.4790922403335571","1.4790922403335571","1.6795393228530884","1.6795393228530884","1.6795393228530884","2.2647459506988525","2.2647459506988525","2.2647459506988525","0.006322950124740601","0.006322950124740601","0.006322950124740601","-0.011370347812771795","-0.011370347812771795","-0.011370347812771795","-4.279367082915542e-9","-4.279367082915542e-9","-4.279367082915542e-9"
"4989","1.4848098754882812","1.4848098754882812","1.4848098754882812","1.6890698671340942","1.6890698671340942","1.6890698671340942","2.255983591079712","2.255983591079712","2.255983591079712","0.010565710254013538","0.010565710254013538","0.010565710254013538","-0.01939299888908863","-0.01939299888908863","-0.01939299888908863","-6.718385847648277e-10","-6.718385847648277e-10","-6.718385847648277e-10"
"4990","1.4922292232513428","1.4922292232513428","1.4922292232513428","1.6867133378982544","1.6867133378982544","1.6867133378982544","2.2462470531463623","2.2462470531463623","2.2462470531463623","0.01645481586456299","0.01645481586456299","0.01645481586456299","-0.02934588678181171","-0.02934588678181171","-0.02934588678181171","2.8722277889414727e-9","2.8722277889414727e-9","2.8722277889414727e-9"
"4991","1.5035889148712158","1.5035889148712158","1.5035889148712158","1.6731139421463013","1.6731139421463013","1.6731139421463013","2.2383034229278564","2.2383034229278564","2.2383034229278564","0.024942532181739807","0.024942532181739807","0.024942532181739807","-0.04346999526023865","-0.04346999526023865","-0.04346999526023865","4.771642636569595e-9","4.771642636569595e-9","4.771642636569595e-9"
"4992","1.5004152059555054","1.5004152059555054","1.5004152059555054","1.6702028512954712","1.6702028512954712","1.6702028512954712","2.239063262939453","2.239063262939453","2.239063262939453","0.03750331327319145","0.03750331327319145","0.03750331327319145","-0.03938406705856323","-0.03938406705856323","-0.03938406705856323","5.066540964548949e-9","5.066540964548949e-9","5.066540964548949e-9"
"4993","1.5010864734649658","1.5010864734649658","1.5010864734649658","1.6655901670455933","1.6655901670455933","1.6655901670455933","2.2465991973876953","2.2465991973876953","2.2465991973876953","0.04369064047932625","0.04369064047932625","0.04369064047932625","-0.0214191023260355","-0.0214191023260355","-0.0214191023260355","3.2342728495393654e-9","3.2342728495393654e-9","3.2342728495393654e-9"
"4994","1.5068985223770142","1.5068985223770142","1.5068985223770142","1.6617484092712402","1.6617484092712402","1.6617484092712402","2.252732515335083","2.252732515335083","2.252732515335083","0.038957834243774414","0.038957834243774414","0.038957834243774414","-0.002237977460026741","-0.002237977460026741","-0.002237977460026741","6.362208537780133e-10","6.362208537780133e-10","6.362208537780133e-10"
"4995","1.4941017627716064","1.4941017627716064","1.4941017627716064","1.6713011264801023","1.6713011264801023","1.6713011264801023","2.2610926628112793","2.2610926628112793","2.2610926628112793","0.033537786453962326","0.033537786453962326","0.033537786453962326","0.014795608818531036","0.014795608818531036","0.014795608818531036","-1.8516261857115521e-9","-1.8516261857115521e-9","-1.8516261857115521e-9"
"4996","1.489158034324646","1.489158034324646","1.489158034324646","1.66943621635437","1.66943621635437","1.66943621635437","2.27203631401062","2.27203631401062","2.27203631401062","0.03196244686841965","0.03196244686841965","0.03196244686841965","0.03130152076482773","0.03130152076482773","0.03130152076482773","-3.35966365838658e-9","-3.35966365838658e-9","-3.35966365838658e-9"
"4997","1.492606520652771","1.492606520652771","1.492606520652771","1.6588163375854492","1.6588163375854492","1.6588163375854492","2.281060695648194","2.281060695648194","2.281060695648194","0.03021121211349964","0.03021121211349964","0.03021121211349964","0.03894948214292526","0.03894948214292526","0.03894948214292526","-3.3334528470874143e-9","-3.3334528470874143e-9","-3.3334528470874143e-9"
"4998","1.484622597694397","1.484622597694397","1.484622597694397","1.6672362089157104","1.6672362089157104","1.6672362089157104","2.290361166000366","2.290361166000366","2.290361166000366","0.0316351056098938","0.0316351056098938","0.0316351056098938","0.023814501240849495","0.023814501240849495","0.023814501240849495","-2.4675625986958494e-9","-2.4675625986958494e-9","-2.4675625986958494e-9"
"4999","1.4860310554504397","1.4860310554504397","1.4860310554504397","1.671425461769104","1.671425461769104","1.671425461769104","2.2909951210021973","2.2909951210021973","2.2909951210021973","0.033463187515735626","0.033463187515735626","0.033463187515735626","0.013902968727052212","0.013902968727052212","0.013902968727052212","-4.5465142761713645e-10","-4.5465142761713645e-10","-4.5465142761713645e-10"
"5000","1.4940868616104126","1.4940868616104126","1.4940868616104126","1.6689496040344238","1.6689496040344238","1.6689496040344238","2.2870185375213623","2.2870185375213623","2.2870185375213623","0.03268572688102722","0.03268572688102722","0.03268572688102722","0.01222734060138464","0.01222734060138464","0.01222734060138464","1.495904733417319e-9","1.495904733417319e-9","1.495904733417319e-9"
"5001","1.4876362085342407","1.4876362085342407","1.4876362085342407","1.675485610961914","1.675485610961914","1.675485610961914","2.2853617668151855","2.2853617668151855","2.2853617668151855","0.035652272403240204","0.035652272403240204","0.035652272403240204","0.013836595229804516","0.013836595229804516","0.013836595229804516","2.785826458406859e-9","2.785826458406859e-9","2.785826458406859e-9"
"5002","1.489979863166809","1.489979863166809","1.489979863166809","1.6740978956222534","1.6740978956222534","1.6740978956222534","2.281943082809448","2.281943082809448","2.281943082809448","0.03662871569395065","0.03662871569395065","0.03662871569395065","0.01343044824898243","0.01343044824898243","0.01343044824898243","2.753610894856706e-9","2.753610894856706e-9","2.753610894856706e-9"
"5003","1.5053260326385498","1.5053260326385498","1.5053260326385498","1.670047402381897","1.670047402381897","1.670047402381897","2.27597713470459","2.27597713470459","2.27597713470459","0.03485601767897606","0.03485601767897606","0.03485601767897606","0.011613959446549416","0.011613959446549416","0.011613959446549416","1.548972283771377e-9","1.548972283771377e-9","1.548972283771377e-9"
"5004","1.5062878131866455","1.5062878131866455","1.5062878131866455","1.6815881729125977","1.6815881729125977","1.6815881729125977","2.2663769721984863","2.2663769721984863","2.2663769721984863","0.03300921618938446","0.03300921618938446","0.03300921618938446","0.015082313679158688","0.015082313679158688","0.015082313679158688","2.9281499447364467e-10","2.9281499447364467e-10","2.9281499447364467e-10"
"5005","1.5146050453186035","1.5146050453186035","1.5146050453186035","1.6879940032958984","1.6879940032958984","1.6879940032958984","2.2567451000213623","2.2567451000213623","2.2567451000213623","0.026643559336662292","0.026643559336662292","0.026643559336662292","0.018507668748497963","0.018507668748497963","0.018507668748497963","-9.4338692413487e-10","-9.4338692413487e-10","-9.4338692413487e-10"
"5006","1.519636869430542","1.519636869430542","1.519636869430542","1.68605637550354","1.68605637550354","1.68605637550354","2.260578155517578","2.260578155517578","2.260578155517578","0.021933482959866524","0.021933482959866524","0.021933482959866524","0.02050645835697651","0.02050645835697651","0.02050645835697651","-1.6611656494802671e-9","-1.6611656494802671e-9","-1.6611656494802671e-9"
"5007","1.5050842761993408","1.5050842761993408","1.5050842761993408","1.694286227226257","1.694286227226257","1.694286227226257","2.2738420963287354","2.2738420963287354","2.2738420963287354","0.021973866969347","0.021973866969347","0.021973866969347","0.02554589137434959","0.02554589137434959","0.02554589137434959","-1.992050968624426e-9","-1.992050968624426e-9","-1.992050968624426e-9"
"5008","1.4950566291809082","1.4950566291809082","1.4950566291809082","1.691255807876587","1.691255807876587","1.691255807876587","2.2869977951049805","2.2869977951049805","2.2869977951049805","0.02126202918589115","0.02126202918589115","0.02126202918589115","0.03131738677620888","0.03131738677620888","0.03131738677620888","-1.32538913177882e-9","-1.32538913177882e-9","-1.32538913177882e-9"
"5009","1.4870511293411257","1.4870511293411257","1.4870511293411257","1.708742380142212","1.708742380142212","1.708742380142212","2.2908775806427","2.2908775806427","2.2908775806427","0.02397557720541954","0.02397557720541954","0.02397557720541954","0.026777084916830063","0.026777084916830063","0.026777084916830063","-2.0185952909201887e-10","-2.0185952909201887e-10","-2.0185952909201887e-10"
"5010","1.4856406450271606","1.4856406450271606","1.4856406450271606","1.7224690914154053","1.7224690914154053","1.7224690914154053","2.2905335426330566","2.2905335426330566","2.2905335426330566","0.022460829466581345","0.022460829466581345","0.022460829466581345","0.017197661101818085","0.017197661101818085","0.017197661101818085","9.043750193171717e-10","9.043750193171717e-10","9.043750193171717e-10"
"5011","1.498761534690857","1.498761534690857","1.498761534690857","1.743536114692688","1.743536114692688","1.743536114692688","2.2910985946655273","2.2910985946655273","2.2910985946655273","0.020199166610836983","0.020199166610836983","0.020199166610836983","0.005502752959728241","0.005502752959728241","0.005502752959728241","1.6827522708595664e-9","1.6827522708595664e-9","1.6827522708595664e-9"
"5012","1.513364315032959","1.513364315032959","1.513364315032959","1.7650868892669678","1.7650868892669678","1.7650868892669678","2.2980828285217285","2.2980828285217285","2.2980828285217285","0.013387110084295273","0.013387110084295273","0.013387110084295273","-0.003537248820066452","-0.003537248820066452","-0.003537248820066452","1.666406346245708e-9","1.666406346245708e-9","1.666406346245708e-9"
"5013","1.5395212173461914","1.5395212173461914","1.5395212173461914","1.7786458730697632","1.7786458730697632","1.7786458730697632","2.309394121170044","2.309394121170044","2.309394121170044","0.005083438009023666","0.005083438009023666","0.005083438009023666","-0.012392109259963036","-0.012392109259963036","-0.012392109259963036","7.329322704308082e-10","7.329322704308082e-10","7.329322704308082e-10"
"5014","1.5700944662094116","1.5700944662094116","1.5700944662094116","1.7907211780548096","1.7907211780548096","1.7907211780548096","2.326601266860962","2.326601266860962","2.326601266860962","-0.0029248520731925964","-0.0029248520731925964","-0.0029248520731925964","-0.014058120548725128","-0.014058120548725128","-0.014058120548725128","-4.1499603753436526e-10","-4.1499603753436526e-10","-4.1499603753436526e-10"
